"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore","5,2-HCore"
1233,42,36,629,4530
1233,22,9,27,19
1233,31,24,252,1064
1233,23,9,37,30
1233,24,15,95,192
1233,22,6,9,0
1233,22,9,27,19
1233,22,0,0,0
1233,22,6,9,0
1044,38,33,509,3221
806,38,33,515,3227
748,38,33,495,3135
386,22,15,90,190
357,17,9,27,19
349,14,0,0,0
1044,42,36,655,5069
1044,42,36,655,4997
1044,42,36,629,4530
1044,31,24,252,1064
1044,24,15,90,190
744,32,27,324,1596
660,32,27,324,1596
843,42,36,655,4997
843,42,36,632,4649
693,22,9,27,19
697,23,9,37,30
713,24,15,93,192
690,22,6,9,0
690,22,6,9,0
691,22,9,27,19
687,22,0,0,0
843,42,36,594,4180
638,31,24,252,1064
586,19,6,9,0
212,13,9,28,19
183,8,6,9,0
202,12,6,9,0
204,12,9,27,19
204,11,6,9,0
1233,15,9,27,19
77,9,9,27,19
519,15,9,27,19
1233,9,9,27,19
1233,41,9,27,19
512,9,9,27,19
886,51,30,484,2783
1233,49,36,840,6988
1044,41,36,840,6988
861,41,36,702,5470
861,41,36,638,4554
859,38,27,370,1869
1233,27,6,9,0
1044,26,6,9,0
1233,40,33,573,3816
1044,40,33,573,3816
843,40,33,573,3816
812,40,33,573,3816
680,38,30,405,2280
1233,44,30,633,4249
1044,40,30,633,4249
858,51,27,416,2250
833,30,18,177,567
843,38,26,332,1520
812,18,3,0,0
1233,86,37,1078,10791
1233,60,37,895,8358
1233,42,37,861,7593
1233,38,27,471,2685
1233,32,18,177,567
1233,40,33,675,4670
1233,29,9,27,19
1233,27,3,0,0
1233,26,0,0,0
1044,42,37,887,8350
1044,42,37,861,7593
1044,38,27,471,2685
1044,32,18,177,567
1044,40,33,675,4670
850,42,37,840,7361
758,23,6,9,0
843,40,33,573,3816
771,25,9,27,19
825,40,33,573,3816
695,22,6,9,0
701,22,6,9,0
693,21,3,0,0
765,35,22,232,853
259,6,3,0,0
239,1,0,0,0
861,40,36,787,7461
927,51,36,1125,12419
861,40,33,758,6591
861,40,24,252,1064
1233,49,42,1453,17590
1044,43,42,1215,13718
857,40,6,9,0
886,43,42,940,8270
886,43,42,860,7287
882,40,36,932,9675
861,40,33,727,5825
882,43,42,853,7264
858,40,21,189,665
859,40,33,639,4714
857,40,12,64,113
861,40,36,783,7079
859,40,36,758,6798
857,40,12,54,76
858,40,36,639,4963
857,40,9,27,19
858,40,21,227,934
861,40,36,886,9610
858,40,18,135,380
857,40,15,90,190
692,10,9,27,19
861,51,18,172,562
818,29,18,198,733
1044,41,18,198,733
852,29,18,135,380
826,34,18,135,380
872,51,36,886,9766
839,38,33,665,5078
1233,49,36,825,8244
857,38,36,848,8656
815,36,33,637,4877
832,38,36,728,6145
833,38,36,710,5736
796,36,27,324,1596
815,38,36,783,7973
815,36,30,463,2798
812,38,36,660,5658
844,38,36,851,9063
861,51,15,90,190
882,51,33,864,8398
861,51,18,135,380
1233,51,36,1353,15395
880,51,26,382,1854
1044,51,33,1102,10945
909,51,36,1136,13145
886,51,33,761,6615
861,51,9,27,19
861,51,33,725,6205
861,51,18,135,380
861,51,3,0,0
861,51,18,152,475
861,51,12,64,113
874,51,36,851,8548
877,51,36,869,8915
861,51,27,324,1596
861,51,36,787,7973
861,51,30,518,3547
861,51,12,54,76
861,51,12,64,113
861,51,36,662,5658
861,51,9,37,30
861,51,21,258,1110
861,51,12,54,76
861,51,12,54,76
861,51,15,90,190
861,51,15,90,190
886,51,36,1141,13350
861,51,18,152,475
861,51,6,12,0
861,51,15,90,190
861,50,3,0,0
691,7,3,0,0
1233,49,18,163,486
852,30,18,135,380
1233,49,33,780,7088
1044,41,32,685,5052
849,38,31,593,4103
829,36,29,505,2999
804,28,18,152,475
839,38,33,716,5728
841,38,33,727,6082
829,38,33,631,4605
849,38,33,783,7166
804,29,18,152,475
1233,49,18,135,380
1044,41,18,135,380
702,12,6,9,0
1233,49,24,276,1223
1044,41,24,276,1223
756,16,9,27,19
756,16,6,9,0
857,33,24,252,1064
784,22,18,135,380
692,9,9,27,19
691,9,9,27,19
1044,41,12,54,76
1233,49,33,705,4960
1233,86,42,1496,18303
1233,60,42,1094,11316
1233,49,42,950,9188
1233,49,36,1063,11569
1233,49,33,727,5950
1233,49,42,903,8173
1233,49,6,9,0
1233,49,12,54,76
1233,49,36,832,8411
1233,49,36,787,7648
1233,49,36,758,7022
1233,49,30,477,2947
1233,49,12,54,76
1233,49,12,54,76
1233,49,36,639,4792
1233,49,21,258,1110
1233,49,18,157,480
1233,49,36,961,11012
1233,49,18,163,486
1233,49,15,90,190
1233,49,9,27,19
1233,48,0,0,0
1044,41,33,709,5161
861,40,33,620,4223
860,40,33,565,3670
849,37,21,214,825
829,29,15,90,190
1044,43,42,1033,10756
1044,43,42,972,9348
1044,41,33,844,7644
1044,41,33,757,6679
1044,43,42,882,8014
1044,41,21,225,846
1044,41,29,495,2999
1044,41,18,139,385
1044,41,33,682,4964
1044,41,33,725,5660
1044,41,28,384,1992
1044,41,12,54,76
1044,41,6,9,0
1044,41,6,9,0
1044,41,18,157,480
1044,41,33,825,7466
816,33,3,0,0
692,9,9,27,19
882,43,42,944,9188
880,43,42,867,7680
852,27,6,9,0
853,29,12,54,76
858,32,18,163,486
872,43,42,819,6916
850,27,9,27,19
849,25,9,27,19
861,38,33,699,5427
852,36,33,668,5444
849,35,18,135,380
857,38,36,781,7066
858,38,36,785,7313
849,36,27,324,1596
852,38,36,758,6999
852,36,30,504,3391
850,38,36,662,5658
849,35,15,90,190
861,38,36,961,11144
848,35,15,90,190
838,30,21,225,846
839,36,29,456,2629
849,38,33,640,4566
829,31,21,189,665
850,38,33,702,5506
815,30,18,135,380
815,34,9,27,19
784,26,12,54,76
816,34,12,54,76
822,36,31,585,3906
800,36,33,609,4434
796,34,27,384,1992
796,36,33,537,3619
839,36,33,721,6205
792,27,18,135,380
796,28,18,152,475
717,19,15,90,190
697,13,12,54,76
839,38,36,760,6999
817,38,36,728,6145
801,31,21,189,665
848,38,36,819,8226
822,38,36,710,5736
792,28,12,54,76
849,38,36,823,8542
796,29,18,152,475
829,36,27,324,1596
796,38,36,639,4963
839,38,36,787,7973
796,34,30,463,2798
745,20,9,27,19
744,19,6,16,0
778,28,18,147,385
839,36,30,504,3392
744,19,9,27,19
697,13,12,54,76
688,6,6,9,0
688,6,6,9,0
839,38,36,662,5658
816,34,9,37,30
717,15,6,14,0
692,9,6,9,0
688,5,3,0,0
685,3,3,0,0
685,3,3,0,0
717,15,9,27,19
688,6,6,9,0
816,34,12,54,76
724,9,0,0,0
724,9,0,0,0
685,3,3,0,0
1044,40,12,54,76
1044,19,12,54,76
1044,17,12,54,76
72,7,3,0,0
1233,44,39,877,7911
1044,42,39,857,7673
836,42,39,702,5434
850,42,39,877,7911
846,42,39,857,7673
844,42,39,857,7673
821,41,36,594,4180
758,30,21,189,665
719,21,6,9,0
858,38,36,802,7617
779,38,33,602,4158
1233,44,36,787,6985
810,37,18,135,380
839,38,36,781,6840
738,36,33,550,3650
766,38,36,667,5015
738,38,36,746,6798
734,38,36,639,4963
809,38,36,758,6798
699,30,18,135,380
850,38,15,101,202
861,38,33,758,6591
1233,44,36,1205,12932
1044,40,33,952,8755
886,51,36,1006,10516
861,38,33,755,6224
856,38,33,639,4714
849,38,12,64,113
858,38,36,787,7112
856,38,36,758,6798
849,38,12,54,76
859,38,26,333,1521
854,38,36,639,4963
849,38,9,27,19
850,38,21,239,973
849,38,12,54,76
861,38,36,887,9610
849,38,12,71,123
849,38,12,75,127
849,38,15,90,190
850,38,18,138,384
845,35,0,0,0
1233,44,18,152,475
612,19,18,135,380
843,31,18,135,380
610,17,9,27,19
1233,44,33,738,6057
1044,40,32,608,4095
811,38,31,528,3333
714,28,15,90,190
758,36,29,434,2273
784,38,33,634,4486
758,38,33,554,3654
814,38,33,718,5768
1044,40,9,27,19
1233,44,24,303,1450
1044,40,24,303,1450
843,36,24,303,1450
1233,44,18,155,535
1233,86,42,1474,19248
1233,44,42,941,8809
1233,60,42,1176,13727
1233,44,42,1125,12831
1233,44,36,1012,10242
1233,44,33,718,5636
1233,44,42,1096,12626
1233,44,15,131,339
1233,44,9,27,19
1233,44,12,54,76
1233,44,36,781,7079
1233,44,36,721,5941
1233,44,39,876,7325
1233,44,36,594,4180
1233,44,21,227,934
1233,44,9,27,19
1233,44,36,837,8534
1233,44,21,224,845
1233,44,15,90,190
1233,44,18,138,384
1044,40,21,189,665
658,24,18,135,380
843,34,21,245,1082
843,34,21,245,1082
777,30,18,135,380
843,31,18,155,535
610,15,9,27,19
843,32,12,54,76
1044,43,42,896,8353
1044,43,42,1146,13282
1044,43,42,1096,12533
1044,40,33,832,6809
1044,39,6,9,0
1044,40,33,744,6264
1044,43,42,1112,12850
1044,40,21,227,934
1044,40,15,131,339
1044,40,29,385,1993
1044,40,33,574,3817
1044,42,39,876,7325
1044,40,33,697,5386
1044,37,6,9,0
857,43,42,886,8200
850,43,42,891,8260
845,38,21,254,953
850,43,42,877,8109
762,25,9,27,19
843,37,27,347,1754
843,37,27,347,1754
861,43,42,1094,12533
861,43,42,1131,13239
850,42,39,782,6461
843,34,21,224,845
843,28,0,0,0
843,29,6,9,0
858,43,42,1070,12206
849,42,39,782,6461
844,38,33,677,5121
837,36,33,592,4028
839,38,36,728,5861
837,38,36,709,5918
843,38,22,232,853
836,38,36,639,4963
809,33,12,54,76
843,38,36,835,8360
809,33,12,54,76
809,33,15,90,190
812,33,18,135,380
767,30,21,227,934
783,36,29,385,1993
758,31,21,189,665
826,38,33,627,4422
733,26,12,54,76
845,42,39,782,6461
714,36,33,550,3650
706,36,33,495,3135
785,36,33,639,4714
566,13,12,54,76
743,38,36,667,5015
714,31,21,189,665
809,38,36,769,6878
690,26,12,54,76
708,38,36,639,4963
785,38,36,757,6798
782,38,36,639,4963
734,25,9,27,19
610,18,12,54,76
534,0,0,0,0
1233,37,15,108,238
1233,60,15,126,331
1233,10,3,0,0
1233,17,12,54,76
1233,13,9,27,19
783,28,15,108,238
371,16,12,54,76
628,17,12,54,76
615,13,9,27,19
615,11,6,9,0
614,10,0,0,0
59,8,6,9,0
1233,15,10,50,43
520,16,12,75,113
120,15,12,69,124
133,15,12,63,106
107,13,12,63,106
103,13,12,54,76
1233,86,18,136,405
1233,41,18,153,425
1233,15,10,42,35
1233,17,12,65,83
1044,40,18,136,405
1044,17,12,54,76
1044,8,0,0,0
524,16,12,63,104
537,17,12,87,127
518,14,12,54,76
137,15,12,63,106
115,13,12,63,106
111,13,12,54,76
121,13,12,63,106
120,13,12,54,76
94,13,12,54,76
62,0,0,0,0
1233,27,16,124,302
710,27,16,124,302
267,19,15,90,190
1233,27,18,135,380
710,27,18,135,380
1233,60,18,221,812
1233,23,16,124,302
675,23,16,124,302
76,3,0,0,0
1233,86,6,9,0
452,33,28,394,2126
1233,38,33,614,4835
1044,38,33,566,3967
798,38,33,591,4266
753,38,33,604,4691
733,38,33,566,3967
375,26,18,135,380
594,37,33,537,3609
423,28,18,135,380
1233,30,21,189,665
1044,30,21,200,703
654,30,21,189,665
1233,33,28,394,2126
688,33,28,394,2126
497,32,27,324,1596
1233,86,33,582,4202
1233,60,33,604,4406
1233,40,33,604,4691
1233,41,33,582,4202
1233,26,18,135,380
1233,38,33,537,3609
1233,28,18,158,481
1044,40,33,566,3967
1044,40,33,570,3999
1044,40,33,582,4202
1044,38,33,495,3135
843,40,33,579,4117
843,40,33,566,3967
693,26,18,135,380
807,38,33,495,3135
727,28,18,158,481
843,40,33,566,3967
626,26,18,135,380
770,38,33,537,3609
754,38,33,495,3135
1233,31,18,135,380
546,28,18,135,380
680,30,18,135,380
271,9,3,0,0
1233,35,30,507,3426
594,35,30,405,2280
737,35,30,507,3426
567,35,28,394,2126
1233,86,39,941,9413
1233,42,39,771,6205
1233,60,39,963,9838
1233,42,39,982,10365
1233,42,39,903,8696
1233,29,18,135,380
1233,41,36,757,6214
1233,31,21,224,845
1233,25,6,9,0
1233,25,6,9,0
1044,42,39,702,5434
1044,42,39,933,9413
1044,42,39,935,9413
1044,42,39,893,8549
1044,41,36,708,5617
1044,23,6,9,0
1044,23,6,9,0
1044,23,6,9,0
1044,23,0,0,0
1044,23,0,0,0
843,42,39,702,5434
816,42,39,749,6048
801,42,39,726,5593
843,42,39,936,9539
843,42,39,893,8549
745,29,18,135,380
836,41,36,708,5617
770,31,21,224,845
731,23,6,9,0
843,42,39,893,8549
689,29,18,135,380
807,41,36,757,6214
669,22,3,0,0
671,23,6,9,0
790,41,36,649,4958
249,10,3,0,0
292,13,6,9,0
1041,3,3,0,0
810,26,18,172,562
1044,40,18,172,562
816,35,18,135,380
711,8,0,0,0
1044,29,18,198,733
689,26,18,135,380
524,22,18,135,380
1044,40,18,135,380
1044,32,18,135,380
1233,22,12,54,76
1044,22,12,54,76
688,22,12,54,76
616,22,12,54,76
1233,86,12,54,76
1233,60,12,54,76
1233,40,12,54,76
1233,10,3,0,0
1044,38,12,54,76
1044,40,12,54,76
843,34,12,54,76
610,10,3,0,0
833,38,33,665,5078
1233,44,36,843,8398
849,51,36,866,8934
810,36,33,643,4963
819,38,36,728,6145
824,38,36,710,5736
794,36,27,324,1649
810,38,36,783,7973
810,36,30,463,2798
810,38,36,662,5725
836,38,36,851,9063
772,26,15,90,190
787,30,18,152,475
1233,38,33,628,4486
532,36,29,396,2128
557,38,33,582,3987
570,38,33,554,3654
532,38,33,631,4605
621,38,33,631,4605
1233,38,18,135,380
1233,38,36,810,7582
1233,38,36,728,6145
1233,38,36,665,5011
1233,38,36,758,7022
1233,36,30,405,2280
1233,38,36,639,4792
1233,38,36,787,7560
1233,30,18,135,380
737,33,18,135,380
663,36,33,609,4356
690,38,36,684,5213
695,38,36,652,4832
634,36,27,324,1649
664,38,36,755,6999
658,36,30,463,2798
659,38,36,662,5725
723,38,36,810,8072
608,26,15,90,190
624,30,18,152,475
214,4,3,0,0
261,11,3,0,0
531,36,31,473,2808
485,36,33,609,4434
456,33,27,324,1596
465,36,33,551,3698
584,36,33,637,4877
370,24,15,90,190
557,38,36,665,5011
519,38,36,720,6145
614,38,36,728,6145
532,38,36,700,5736
620,38,36,710,5736
538,36,27,324,1596
324,22,15,90,190
466,38,36,639,4963
587,38,36,783,7973
437,34,30,463,2798
572,36,30,463,2798
576,38,36,660,5658
346,24,15,90,190
1233,44,15,101,202
723,17,9,27,19
810,29,16,161,465
1044,40,18,196,709
839,51,18,174,564
723,17,15,90,190
724,17,15,90,190
722,17,15,90,190
818,35,18,179,580
1233,44,15,90,190
1233,44,33,781,7088
1044,40,32,699,5189
839,38,31,593,4103
818,36,29,505,2999
796,28,18,152,475
833,38,33,716,5728
833,38,33,728,6082
818,38,33,631,4605
839,38,33,787,7297
796,29,18,152,475
1233,44,18,135,380
1044,40,18,135,380
711,12,6,9,0
1233,44,26,406,2016
1233,86,33,1221,12396
1233,51,36,1128,12598
1233,44,33,779,6681
1233,44,21,292,1265
1233,44,12,54,76
1233,44,36,832,8411
1233,44,36,809,7879
1233,44,36,758,7022
1233,44,30,504,3203
1233,44,26,409,2085
1233,44,36,639,4792
1233,44,21,258,1110
1233,44,18,135,380
1233,44,16,124,302
1233,44,36,981,11249
1233,43,3,0,0
1233,44,15,90,190
1233,44,18,138,384
1044,40,26,433,2245
839,36,21,214,825
1044,51,33,913,8625
1044,40,33,769,6978
1044,40,21,292,1265
1044,40,29,495,2999
1044,40,18,135,380
1044,40,33,691,5004
1044,40,12,54,76
1044,40,33,727,5734
1044,40,28,419,2258
1044,40,26,409,2085
1044,40,16,124,302
1044,40,9,27,19
1044,40,33,860,7886
1044,40,9,27,19
839,51,10,54,48
711,15,9,27,19
711,13,9,27,19
702,6,0,0,0
858,51,33,757,6205
843,51,33,681,5521
839,51,18,135,380
849,51,36,781,7066
849,51,36,785,7313
839,51,27,324,1649
843,51,36,758,6999
843,51,30,522,3635
850,51,22,239,946
842,51,36,662,5725
839,51,18,135,380
839,51,12,62,85
839,51,15,94,221
839,51,6,9,0
839,51,12,80,118
839,51,9,43,36
858,51,36,984,11299
839,51,12,75,127
839,51,3,0,0
839,51,9,27,19
839,51,6,9,0
839,51,9,37,30
839,51,15,90,190
839,51,15,90,190
839,51,18,152,475
839,51,9,27,19
839,51,3,0,0
839,51,9,27,19
839,51,9,27,19
839,51,6,9,0
839,51,3,0,0
839,51,9,34,24
839,50,0,0,0
833,36,29,456,2629
810,27,12,54,76
839,38,33,616,4410
810,27,9,27,19
818,31,21,189,665
812,28,18,135,380
812,27,12,75,122
839,38,33,702,5506
810,27,12,54,76
810,27,6,9,0
810,27,9,27,19
810,35,9,27,19
810,31,21,189,665
761,22,15,90,190
829,35,21,189,665
812,36,31,585,3906
794,36,33,609,4434
794,34,27,384,1992
794,36,33,551,3698
833,36,33,721,6205
744,24,15,90,190
788,27,18,135,380
793,28,18,152,475
717,19,15,90,190
709,13,12,54,76
711,13,12,54,76
784,27,12,71,123
833,38,36,760,6999
810,38,36,728,6145
794,31,21,189,665
839,38,36,810,8187
784,27,12,54,76
772,23,3,0,0
704,8,6,9,0
812,38,36,710,5736
787,28,12,54,76
839,38,36,843,8765
793,29,18,152,475
818,36,27,324,1596
715,17,9,27,19
714,16,6,9,0
732,22,15,90,190
794,38,36,639,4963
833,38,36,787,7973
738,17,3,0,0
792,34,30,463,2798
744,20,9,27,19
772,28,18,135,380
833,36,30,504,3392
711,15,15,90,208
710,15,15,90,190
711,15,15,90,190
696,4,0,0,0
709,13,12,54,76
701,7,3,0,0
833,38,36,662,5658
739,24,15,90,190
734,17,3,0,0
706,8,3,0,0
810,35,9,37,30
723,18,12,54,76
810,35,12,54,76
711,13,6,9,0
711,15,12,54,76
711,13,9,37,30
710,13,9,37,30
710,11,9,27,19
810,35,9,27,19
711,13,6,9,0
706,8,3,0,0
711,14,9,27,19
697,6,3,0,0
706,11,9,27,19
1233,86,21,258,1110
1233,36,21,258,1110
1233,30,21,189,665
1233,32,21,189,665
1044,33,21,266,1145
1044,24,18,135,380
1044,30,21,189,665
1044,21,12,54,76
1044,32,21,189,665
529,18,15,90,190
161,15,15,90,190
148,15,15,90,190
135,15,15,90,190
641,30,21,189,665
540,21,15,105,254
530,19,15,90,208
696,32,21,189,665
517,17,15,90,190
538,30,21,189,665
161,15,15,90,208
148,15,15,90,190
135,15,15,90,190
94,11,6,9,0
1233,19,18,135,380
1233,40,18,135,380
1233,12,6,9,0
1233,17,9,27,19
562,19,18,135,380
531,11,6,9,0
1044,28,16,124,302
538,29,16,124,302
1044,33,18,174,564
1044,32,18,163,486
682,32,18,135,380
115,15,15,90,190
107,15,15,90,190
111,15,15,90,190
1233,41,10,50,43
1233,15,10,42,35
1233,15,9,27,19
518,16,12,63,104
520,16,12,63,82
512,13,12,54,76
512,11,6,9,0
120,13,12,63,106
99,13,12,63,106
96,11,6,9,0
96,13,12,54,76
108,13,12,63,106
99,11,6,9,0
104,13,12,54,76
70,13,12,54,76
1233,86,36,667,5202
1233,60,36,667,5349
1233,42,36,667,5248
1233,42,36,667,5199
1233,23,12,54,76
1233,40,36,594,4180
1233,22,9,27,19
1233,19,3,0,0
1044,42,36,667,5202
1044,42,36,667,5202
1044,42,36,667,5199
1044,40,36,594,4180
843,42,36,667,5202
843,42,36,667,5199
807,40,36,594,4180
677,18,3,0,0
843,42,36,667,5391
620,23,12,54,76
635,27,21,189,665
771,40,36,621,4423
612,22,9,27,19
602,27,21,189,665
756,40,36,621,4423
579,21,9,27,19
572,16,0,0,0
432,27,21,189,665
21,2,0,0,0
1233,15,9,27,19
1233,37,18,172,562
1233,41,18,210,733
519,15,9,27,19
735,30,18,172,562
1233,86,32,642,4531
1233,38,31,556,3633
1233,28,15,90,190
1233,38,33,695,5579
1233,38,33,670,5106
1233,38,33,582,3987
1233,38,33,732,6275
1044,38,31,591,4103
1044,28,15,90,190
1044,23,9,32,24
1044,36,27,315,1463
1044,27,18,135,380
1044,38,32,513,3126
1044,38,31,555,3498
1044,25,12,54,76
1044,25,12,75,124
1044,23,9,27,19
1044,38,32,627,4351
554,36,27,315,1463
599,37,30,456,2667
647,38,31,536,3448
249,11,9,27,19
258,11,9,38,30
242,10,9,27,19
245,10,9,32,24
534,36,29,434,2273
487,36,29,419,2178
371,20,12,54,76
371,20,12,54,76
589,36,29,505,2999
431,27,18,135,380
446,27,18,152,475
283,19,15,90,190
565,38,33,654,4638
526,38,33,582,3987
620,38,33,695,5579
537,38,33,554,3654
627,38,33,706,5736
443,28,18,152,475
259,13,12,54,76
371,20,12,54,76
371,20,12,54,76
591,38,33,631,4605
252,10,9,27,19
255,11,9,32,24
240,10,9,27,19
245,12,12,54,76
1233,86,18,135,380
1233,86,6,9,0
1233,86,24,400,2229
1233,41,24,336,1711
1233,24,18,159,481
1233,24,18,157,480
1233,18,6,9,0
1044,40,24,336,1711
1044,24,18,159,481
1044,24,18,157,480
563,16,6,9,0
194,12,9,27,19
232,20,15,102,193
194,12,9,27,19
161,12,9,27,19
124,9,9,27,19
161,12,9,27,19
1233,86,18,135,380
1233,28,18,135,380
1044,28,18,135,380
1044,11,6,9,0
41,0,0,0,0
30,9,9,27,19
7,3,3,0,0
1044,8,6,9,0
1044,13,6,9,0
1233,86,21,205,838
1233,14,9,27,19
1233,18,12,54,76
1044,13,9,27,19
1044,14,9,32,24
1044,18,12,54,76
76,10,9,27,19
1233,86,6,9,0
1044,31,9,27,19
1044,13,6,9,0
1233,37,30,405,2280
1233,40,30,507,3426
1233,35,28,394,2126
771,35,30,405,2280
412,18,12,54,76
412,18,12,54,76
756,35,28,394,2126
592,20,9,27,19
583,18,6,9,0
581,17,3,0,0
139,12,12,54,76
148,6,3,0,0
518,7,3,0,0
1233,60,21,227,934
1233,40,21,227,934
1233,33,21,189,665
1233,41,3,0,0
1233,37,18,140,385
1233,40,18,155,535
1233,16,9,40,33
1233,16,9,40,33
1233,86,21,189,665
1233,41,21,189,665
1233,86,34,870,7550
1233,39,33,495,3135
1233,60,34,809,6865
1233,41,34,716,5933
1233,25,9,27,19
1233,29,9,27,19
1233,38,21,189,665
1233,26,9,27,19
1233,30,16,124,302
1233,27,15,90,190
1233,25,9,27,19
1233,25,3,0,0
1233,86,21,201,991
1233,86,21,201,878
1233,86,21,201,991
1233,86,18,135,380
1233,86,42,942,9413
1233,86,42,1457,20150
1233,86,21,201,878
1233,86,42,1390,18750
1233,86,21,227,934
1233,86,33,962,8891
1233,86,21,189,665
1233,86,21,189,691
1233,86,33,784,6681
1233,86,42,1395,17573
1233,86,15,165,480
1233,86,12,82,161
1233,86,15,90,190
1233,86,3,0,0
1233,86,21,330,1489
1233,86,33,685,5047
1233,86,33,688,5110
1233,86,12,54,76
1233,86,28,370,1873
1233,86,15,90,190
1233,86,12,54,76
1233,86,12,54,76
1233,86,9,27,19
1233,86,39,1049,10448
1233,86,15,131,339
1233,86,18,183,629
1233,86,24,297,1461
1233,86,33,822,7105
1233,86,6,9,0
1233,86,12,71,123
1233,86,15,90,190
1233,86,3,0,0
1233,86,15,125,285
1233,86,6,9,0
1233,86,0,0,0
1233,86,9,27,19
1233,86,0,0,0
1233,86,3,0,0
1233,86,6,9,0
1233,41,9,27,19
1233,22,21,201,878
1233,22,21,201,991
1233,22,21,201,878
1233,22,21,189,665
1233,22,21,201,878
1233,22,21,201,878
1233,22,21,189,665
1233,22,21,201,878
1233,22,21,189,665
1233,60,42,959,9193
1233,43,42,946,9560
1233,38,21,254,953
1233,43,42,916,8659
1233,37,12,54,76
1233,37,15,105,235
1233,37,24,252,1064
1233,37,10,52,46
1233,37,9,27,19
1233,37,9,27,19
1233,37,3,0,0
1233,37,3,0,0
1233,37,6,9,0
1233,37,0,0,0
1233,37,0,0,0
1233,37,3,0,0
1233,37,0,0,0
1233,37,3,0,0
1233,60,9,27,19
1233,60,42,1370,18586
1233,60,42,1231,15860
1233,60,9,27,19
1233,60,12,71,123
1233,60,18,135,380
1233,60,12,56,76
1233,60,9,27,19
1233,60,9,27,19
1233,60,15,117,275
1233,60,39,928,9265
1233,60,10,52,46
1233,60,3,0,0
1233,60,9,37,30
1233,60,21,297,1306
1233,60,3,0,0
1233,60,9,37,30
1233,60,15,103,197
1233,60,0,0,0
1233,60,3,0,0
1233,60,6,9,0
1233,60,9,27,19
1233,60,3,0,0
1233,60,3,0,0
1233,60,9,27,19
1233,60,3,0,0
1233,60,3,0,0
1233,60,3,0,0
1233,60,3,0,0
1233,60,6,12,0
1233,60,3,0,0
1233,60,0,0,0
1233,22,21,189,665
1233,40,21,227,987
1233,43,42,1214,15223
1233,40,18,135,380
1233,40,12,59,82
1233,42,39,1017,10269
1233,40,6,9,0
1233,40,3,0,0
1233,40,9,27,19
1233,40,6,9,0
1233,40,3,0,0
1233,33,21,207,711
1233,13,9,32,24
1233,13,9,27,19
1233,38,33,712,5590
1233,38,36,787,7289
1233,38,36,758,6571
1233,38,36,728,6134
1233,36,30,484,3049
1233,38,22,284,1202
1233,38,36,639,4792
1233,36,18,135,380
1233,38,36,888,9649
1233,36,15,90,190
1233,36,18,135,380
1233,32,3,0,0
1233,32,3,0,0
1233,28,12,54,76
1233,38,33,570,3811
1233,31,21,189,665
1233,28,18,135,380
1233,38,33,648,4789
1233,28,12,54,76
1233,41,15,90,190
1233,41,15,90,190
1233,42,39,893,8375
1233,41,24,297,1461
1233,41,10,43,35
1233,41,9,27,19
1233,41,15,135,286
1233,41,0,0,0
1233,41,0,0,0
1233,41,3,0,0
1233,10,3,0,0
1233,13,12,54,76
1233,14,9,27,19
1233,17,3,0,0
1233,13,9,27,19
1233,13,6,9,0
1233,31,21,189,665
1233,24,16,124,302
1233,32,21,189,665
1233,17,9,27,19
1233,38,36,746,6842
1233,38,36,728,6145
1233,31,21,189,665
1233,38,36,822,8411
1233,7,3,0,0
1233,38,36,663,5011
1233,29,15,90,190
1233,21,3,0,0
1233,38,36,810,7963
1233,38,36,594,4180
1233,38,36,758,7022
1233,34,30,405,2280
1233,28,18,140,385
1233,36,30,463,2798
1233,18,9,27,19
1233,31,15,90,190
1233,7,3,0,0
1233,6,3,0,0
1233,28,9,27,19
1233,27,0,0,0
1233,38,36,639,4792
1233,4,3,0,0
1233,31,15,90,190
1233,21,9,27,19
1233,14,6,9,0
1233,14,3,0,0
1233,15,9,27,19
1233,7,6,9,0
1233,20,12,54,76
1233,13,0,0,0
1233,13,0,0,0
1233,13,3,0,0
1233,13,0,0,0
1233,13,3,0,0
1233,13,0,0,0
1233,7,3,0,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,3,0,0
1233,13,9,27,19
1233,10,9,27,19
1233,8,3,0,0
1233,2,0,0,0
1233,15,9,27,19
1233,13,9,28,19
1233,10,6,9,0
1233,5,3,0,0
1233,13,6,9,0
1233,13,9,27,19
1233,13,6,9,0
1233,4,3,0,0
1233,4,0,0,0
1233,4,0,0,0
1233,4,0,0,0
1233,4,3,0,0
1233,6,6,9,0
1233,6,6,9,0
1233,0,0,0,0
1233,0,0,0,0
1233,0,0,0,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
843,36,21,244,1077
771,33,21,226,828
629,19,15,97,227
632,19,12,75,127
733,33,21,226,828
554,19,15,97,227
557,19,12,75,127
342,19,15,97,227
345,19,12,75,127
115,15,12,54,76
1044,38,21,189,665
1044,40,21,189,665
677,24,18,135,380
586,24,18,135,380
843,35,21,245,1082
745,30,18,135,380
372,14,9,27,19
544,16,9,27,19
105,11,9,27,19
1044,11,9,27,19
1044,40,12,54,76
25,3,3,0,0
1044,40,21,189,665
1044,39,33,495,3135
