"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex","4,2-HhIndex","5,2-HhIndex"
1448,66,45,408,911
1433,61,42,395,837
1393,56,39,333,716
1444,64,42,360,802
1357,47,21,102,147
1360,51,32,213,373
1341,45,18,68,89
1372,55,37,264,518
1375,56,39,298,603
1364,51,29,159,264
1341,45,12,30,34
1337,42,6,9,0
1337,41,6,9,0
1352,47,18,78,104
1388,60,42,377,793
852,33,3,0,0
689,9,9,18,19
1206,57,43,405,911
1202,55,42,348,757
1061,27,6,9,0
1069,32,12,30,34
1082,36,18,78,104
1172,52,42,315,679
1017,28,9,18,19
1008,25,9,18,19
1045,50,39,294,584
989,47,36,314,612
960,38,18,63,83
1012,50,42,342,725
1016,51,42,369,773
968,41,27,135,219
990,48,39,342,725
989,43,33,222,404
986,45,38,300,608
960,37,15,45,55
1045,57,45,477,1157
959,37,15,45,55
875,33,21,102,147
893,40,30,189,328
928,44,36,263,514
862,33,21,84,119
962,48,39,297,593
830,33,18,63,83
847,36,9,18,19
788,26,12,30,34
850,35,12,30,34
846,43,33,249,457
813,43,36,258,494
805,36,27,159,264
805,40,33,225,418
896,47,39,346,696
797,29,18,63,83
805,31,18,78,104
706,19,15,45,55
694,13,12,30,34
879,46,41,339,710
843,44,39,306,635
811,33,21,84,119
924,50,42,384,839
846,44,39,300,608
799,29,12,30,34
928,51,42,413,896
804,31,18,78,104
872,40,27,135,219
806,42,36,267,532
897,49,42,381,826
799,36,30,192,340
744,22,9,18,19
740,19,8,14,0
768,28,18,63,83
895,43,33,222,404
740,20,9,19,19
694,13,12,30,34
686,6,6,9,0
685,6,6,9,0
894,45,38,300,608
849,35,9,27,21
711,15,6,11,0
688,9,6,9,0
686,5,3,0,0
682,3,3,0,0
682,3,3,0,0
711,16,9,19,19
686,6,6,9,0
850,36,12,30,34
725,9,0,0,0
725,9,0,0,0
682,3,3,0,0
1274,41,12,30,34
1078,21,12,30,34
1065,17,12,30,34
65,7,3,0,0
1435,59,42,350,788
1314,56,42,348,755
892,45,39,273,559
1050,51,42,350,788
1007,50,42,348,755
994,48,41,348,755
868,44,36,234,454
761,31,21,84,119
712,21,6,9,0
1077,52,41,371,787
791,44,36,252,473
1426,57,39,342,714
862,39,18,63,83
925,49,39,337,704
750,43,33,225,418
783,44,38,267,532
751,44,39,339,711
739,42,36,267,532
839,47,39,339,711
702,30,18,63,83
1047,42,15,50,61
1089,52,39,354,719
1559,72,49,551,1277
1452,68,45,449,950
1148,64,45,471,1068
1108,52,39,323,676
1062,49,36,282,535
1037,42,12,42,49
1082,52,40,339,738
1061,50,39,339,711
1035,40,12,30,34
1109,49,26,147,228
1059,47,36,267,532
1034,39,9,18,19
1048,43,21,108,161
1039,40,12,30,34
1106,55,45,450,999
1036,39,12,42,49
1038,40,12,42,49
1039,42,15,45,55
1041,42,18,68,89
1031,35,0,0,0
1405,49,18,83,110
594,20,18,63,83
930,32,18,63,83
594,18,9,18,19
1436,56,39,324,647
1309,53,35,249,468
838,43,33,219,396
710,29,15,45,55
760,40,30,180,300
795,44,36,258,495
762,43,35,225,418
856,47,39,319,633
1269,40,9,18,19
1421,53,25,132,209
1294,47,25,132,209
943,39,24,132,209
1406,49,18,81,111
1698,96,57,718,1834
1451,62,45,386,858
1514,76,52,533,1299
1510,68,50,497,1200
1491,65,46,473,1048
1449,58,38,296,620
1505,66,49,486,1206
1406,48,16,72,91
1398,46,9,18,19
1400,48,12,30,34
1426,57,40,339,738
1413,54,38,303,623
1439,61,42,354,764
1412,52,36,234,454
1407,50,21,105,155
1397,44,9,18,19
1443,59,43,411,890
1404,50,21,102,147
1399,47,15,45,55
1403,47,18,68,89
1274,43,21,84,119
653,24,18,63,83
981,38,21,123,183
911,36,21,123,183
798,31,18,63,83
931,33,18,81,111
597,15,9,18,19
970,33,12,30,34
1343,57,43,366,817
1414,68,51,519,1260
1394,65,49,497,1200
1376,59,42,365,758
1266,40,6,9,0
1328,56,39,328,688
1389,64,48,486,1206
1284,45,22,105,155
1278,43,16,72,91
1286,49,29,159,264
1302,53,36,228,429
1324,57,42,354,764
1323,55,39,294,582
1265,37,6,9,0
1077,52,42,358,799
1031,51,42,354,784
989,45,21,117,168
1020,49,42,354,784
782,25,9,18,19
997,44,27,146,247
930,39,27,146,247
1147,60,48,497,1200
1142,58,47,489,1211
1060,52,41,309,650
988,40,21,102,147
964,28,0,0,0
964,29,6,9,0
1113,56,45,483,1156
1015,51,41,309,650
964,49,37,288,562
904,45,34,249,463
927,49,39,300,610
904,46,39,303,623
970,46,22,102,147
899,44,36,267,532
869,34,12,30,34
973,52,42,405,876
867,34,12,30,34
869,36,15,45,55
875,36,18,63,83
766,33,21,105,155
792,39,29,159,264
755,32,21,84,119
886,45,36,258,493
731,27,12,30,34
1005,49,40,309,650
720,41,33,225,418
706,38,33,198,363
814,44,36,282,535
553,13,12,30,34
752,43,37,267,532
709,31,21,84,119
844,47,40,339,710
684,26,12,30,34
710,40,36,267,532
814,46,39,339,711
809,42,36,267,532
762,25,9,18,19
594,18,12,30,34
534,0,0,0,0
1306,39,15,54,70
1381,61,17,67,86
1235,10,3,0,0
1241,18,12,30,34
1235,14,9,18,19
795,34,15,54,70
361,17,12,30,34
627,18,12,30,34
615,14,9,18,19
612,11,6,9,0
612,10,0,0,0
51,8,6,9,0
1244,19,12,33,35
537,21,15,50,54
115,18,14,53,58
125,18,14,47,54
97,16,12,42,49
94,14,12,30,34
1644,88,18,72,95
1365,46,20,80,101
1244,19,11,27,26
1245,22,12,43,45
1232,45,18,72,95
1067,21,12,30,34
1058,8,0,0,0
539,24,14,45,46
548,24,16,54,68
529,18,12,30,34
138,17,13,47,54
113,15,12,42,49
113,13,12,30,34
118,16,12,42,49
113,14,12,30,34
81,13,12,30,34
62,0,0,0,0
1275,29,16,60,76
705,27,16,60,76
249,19,15,45,55
1273,28,18,63,83
701,27,18,63,83
1389,62,21,111,159
1254,26,16,60,76
662,25,16,60,76
74,3,0,0,0
1637,86,6,9,0
419,34,28,162,274
1309,43,36,266,527
1155,41,35,231,441
803,41,35,236,467
745,42,36,261,506
717,40,35,231,441
348,27,18,63,83
555,38,33,225,418
394,28,18,63,83
1293,33,21,84,119
1125,32,21,84,129
639,30,21,84,119
1285,36,28,162,274
664,34,28,162,274
463,32,27,135,219
1653,90,36,244,477
1406,65,35,247,482
1396,53,36,261,506
1388,54,35,244,477
1266,27,18,63,83
1316,45,33,225,418
1279,31,18,78,104
1292,51,34,231,441
1259,51,35,231,441
1255,52,34,244,477
1165,43,33,198,363
974,48,35,231,441
959,47,34,231,441
688,27,18,63,83
832,40,33,198,363
726,30,18,78,104
901,45,35,231,441
608,26,18,63,83
774,43,33,225,418
751,40,33,198,363
1294,35,18,63,83
522,28,18,63,83
660,30,18,63,83
262,9,3,0,0
1301,39,30,222,405
561,36,30,165,285
719,39,30,222,405
530,36,28,162,274
1658,90,44,419,934
1344,52,39,303,640
1417,67,45,419,954
1409,57,45,446,1021
1401,56,43,384,855
1285,32,18,63,83
1329,49,37,325,663
1297,36,21,102,147
1282,27,6,9,0
1282,26,6,9,0
1216,47,39,273,559
1307,56,42,419,934
1279,57,42,419,934
1274,56,42,384,845
1192,49,36,297,598
1114,25,6,9,0
1114,24,6,9,0
1114,23,6,9,0
1113,23,0,0,0
1113,23,0,0,0
892,46,39,273,559
842,48,39,303,625
828,44,39,273,574
1008,54,42,419,934
997,52,42,384,845
745,29,18,63,83
876,46,36,297,598
773,34,21,102,147
735,23,6,9,0
945,51,42,384,845
664,29,18,63,83
824,48,36,325,663
652,22,3,0,0
653,24,6,9,0
804,44,36,267,532
240,10,3,0,0
278,13,6,9,0
1038,3,3,0,0
837,26,18,81,111
1323,45,18,81,111
864,38,18,63,83
714,8,0,0,0
1125,32,20,99,139
668,28,18,63,83
504,22,18,63,83
1233,44,18,63,83
1130,35,18,63,83
1263,23,12,30,34
1094,22,12,30,34
680,22,12,30,34
601,23,12,30,34
1637,86,12,30,34
1381,60,12,30,34
1365,43,12,30,34
1236,10,3,0,0
1263,42,12,30,34
1228,43,12,30,34
921,36,12,30,34
608,10,3,0,0
879,45,36,288,561
1459,56,42,404,868
982,58,42,403,922
836,44,36,285,549
867,45,39,306,635
873,45,39,300,608
807,37,27,144,234
836,46,42,381,826
831,41,30,192,340
827,44,39,300,608
914,51,42,408,957
784,27,15,45,55
798,32,18,78,104
1308,44,36,258,496
499,38,30,162,274
537,41,36,231,441
551,42,33,225,418
500,42,36,261,506
611,43,36,261,506
1331,46,18,63,83
1372,52,39,370,783
1301,44,39,306,635
1302,44,38,267,532
1284,45,39,342,726
1287,39,30,165,285
1282,43,36,264,520
1318,50,40,372,792
1273,31,18,63,83
790,34,18,63,83
667,43,35,255,484
700,44,39,270,545
709,44,37,264,520
628,37,27,144,234
669,45,39,342,725
655,39,30,192,340
656,43,39,300,608
759,49,42,377,856
596,27,15,45,55
613,32,18,78,104
209,4,3,0,0
249,11,3,0,0
499,40,32,192,340
444,42,35,258,494
423,34,27,135,219
425,37,33,225,418
568,43,36,285,549
346,24,15,45,55
535,43,37,267,532
484,43,39,306,635
597,44,39,306,635
500,43,38,300,608
607,44,39,300,608
518,36,27,135,219
302,22,15,45,55
425,42,36,267,532
569,45,41,381,826
402,35,30,192,340
554,38,30,192,340
555,42,38,300,608
322,24,15,45,55
1443,49,15,50,61
729,18,9,18,19
821,33,18,78,103
1329,45,21,99,138
948,54,19,81,111
726,19,15,45,55
728,20,15,45,55
725,18,15,45,55
870,40,19,92,125
1442,49,15,45,55
1470,56,42,365,758
1363,53,37,287,566
928,45,35,252,471
850,43,33,213,372
810,31,18,78,104
882,45,38,297,595
892,46,39,319,633
852,44,36,261,506
932,51,41,364,765
807,31,18,78,104
1443,50,18,63,83
1324,45,18,63,83
710,12,6,9,0
1472,56,27,174,281
1733,95,48,515,1231
1522,69,47,520,1239
1484,58,39,330,701
1449,50,21,140,223
1438,47,12,30,34
1459,57,42,384,867
1464,56,42,379,820
1449,54,40,342,726
1451,54,31,216,399
1472,57,27,177,288
1448,53,36,264,520
1444,51,21,123,183
1441,48,18,63,83
1445,50,16,60,76
1479,61,46,486,1151
1435,43,3,0,0
1437,46,15,45,55
1442,48,18,68,89
1372,51,27,183,316
947,44,21,102,147
1416,64,44,414,912
1378,55,39,361,748
1335,45,21,140,223
1334,49,32,213,373
1321,42,18,63,83
1353,53,37,264,518
1321,41,12,30,34
1355,53,39,303,618
1338,48,30,180,300
1371,52,27,177,288
1328,45,16,60,76
1322,40,9,18,19
1374,58,42,378,820
1320,40,9,18,19
936,52,11,30,33
711,16,9,18,19
712,16,9,18,19
698,6,0,0,0
1019,60,39,324,650
964,56,36,314,612
940,53,18,63,83
989,58,42,342,725
993,59,41,369,773
947,54,27,144,234
965,57,40,342,725
962,56,33,235,440
1031,55,24,105,155
961,56,39,300,608
941,53,18,63,83
939,52,12,38,43
940,52,15,54,70
932,52,6,9,0
939,52,14,45,43
939,52,11,27,30
1021,62,45,477,1157
936,52,12,42,49
931,51,3,0,0
933,51,9,18,19
932,51,6,9,0
933,51,9,27,21
938,52,15,45,55
933,52,15,45,55
942,52,18,78,104
933,51,9,18,19
931,51,3,0,0
933,51,9,18,19
933,51,9,21,19
932,51,6,9,0
931,51,3,0,0
935,51,9,27,19
931,50,0,0,0
884,41,30,189,328
834,29,12,30,34
919,45,36,258,493
831,28,9,18,19
854,34,21,84,119
840,32,18,63,83
839,30,13,45,49
952,50,39,297,593
835,30,12,30,34
829,27,6,9,0
832,28,9,18,19
846,36,9,18,19
833,34,21,84,119
756,23,15,45,55
882,40,21,84,119
845,43,33,249,457
812,43,36,258,494
806,36,27,159,264
805,40,33,225,418
894,49,39,346,696
756,25,15,45,55
796,30,18,63,83
806,31,18,78,104
720,19,15,45,55
704,13,12,30,34
708,16,12,30,34
790,28,12,42,49
877,46,41,339,710
841,44,39,306,635
810,33,21,84,119
919,51,42,384,839
789,28,12,30,34
783,23,3,0,0
698,8,6,9,0
846,44,39,300,608
799,29,12,30,34
925,51,42,413,911
805,31,18,78,104
869,41,27,135,219
724,17,9,18,19
722,16,6,9,0
738,23,15,45,55
805,42,36,267,532
895,49,42,381,826
756,18,3,0,0
798,37,30,192,340
751,21,9,18,19
770,29,18,63,83
892,45,33,222,404
708,16,15,54,70
703,15,15,45,55
706,16,15,45,55
692,4,0,0,0
703,13,12,30,34
696,7,3,0,0
891,46,39,300,608
748,24,15,45,55
744,17,3,0,0
701,9,3,0,0
846,36,9,27,21
729,18,12,30,34
847,37,12,30,34
709,13,6,9,0
713,15,12,30,34
713,16,9,27,24
706,14,9,27,21
704,12,9,18,19
846,35,9,18,19
712,14,6,9,0
702,8,3,0,0
713,15,9,18,19
694,6,3,0,0
701,11,9,18,19
1650,89,21,123,183
1359,43,21,123,183
1288,33,21,84,119
1306,37,21,84,119
1213,39,22,133,196
1094,26,18,63,83
1115,30,21,84,119
1079,23,12,30,34
1138,36,21,84,119
514,21,15,50,61
145,16,15,45,55
132,16,15,45,55
119,15,15,45,55
633,32,21,84,119
523,24,15,66,82
515,22,15,55,70
708,36,21,84,119
508,18,15,45,55
521,31,21,84,119
145,17,15,55,70
134,16,15,45,55
120,16,15,45,55
83,11,6,9,0
1250,21,18,63,83
1375,45,18,63,83
1243,12,6,9,0
1247,18,9,18,19
551,19,18,63,83
534,11,6,9,0
1117,31,18,60,76
518,30,17,60,76
1208,38,19,81,111
1132,36,18,78,104
698,35,18,63,83
101,15,15,45,55
92,15,15,45,55
97,15,15,45,55
1359,43,12,33,35
1239,17,10,27,26
1241,19,9,18,19
517,22,14,45,46
535,21,12,37,39
508,15,12,30,34
508,11,6,9,0
118,16,12,47,54
97,15,12,42,49
91,11,6,9,0
96,13,12,30,34
98,14,12,42,49
92,11,6,9,0
96,13,12,30,34
57,13,12,30,34
1651,90,37,270,545
1406,65,37,270,566
1395,55,38,270,545
1387,55,37,270,545
1265,24,12,30,34
1315,45,36,234,454
1261,22,9,18,19
1261,19,3,0,0
1290,53,37,270,545
1257,53,38,270,545
1251,53,37,270,545
1163,44,36,234,454
975,50,38,270,545
959,49,37,270,545
832,42,36,234,454
678,18,3,0,0
900,47,38,270,581
605,24,12,30,34
617,27,21,84,119
772,43,36,234,490
597,22,9,18,19
600,27,21,84,119
748,42,36,234,490
588,21,9,18,19
585,16,0,0,0
407,27,21,84,119
20,2,0,0,0
1243,16,9,18,19
1310,42,18,81,111
1364,47,21,99,139
543,15,9,18,19
726,30,18,81,111
1661,90,36,258,500
1331,43,34,225,417
1290,29,15,45,55
1310,44,37,297,595
1311,45,36,288,561
1298,43,36,231,441
1327,49,39,330,672
1179,43,33,252,471
1115,30,15,45,55
1107,23,9,27,21
1126,37,27,132,209
1110,30,18,63,83
1144,41,33,195,379
1146,43,33,219,411
1108,27,12,35,38
1109,28,14,45,52
1107,23,9,18,19
1173,46,36,255,496
532,36,27,132,209
583,40,31,189,330
650,42,33,222,405
240,12,9,18,19
246,13,10,27,21
232,10,9,18,19
234,11,9,27,19
502,39,30,180,300
455,38,30,162,274
350,20,12,30,34
350,20,12,30,34
574,42,33,213,372
404,27,18,63,83
420,28,18,78,104
267,19,15,45,55
541,43,36,258,498
490,41,36,231,441
606,44,38,297,595
506,42,34,225,418
614,45,39,319,633
415,29,18,78,104
248,14,12,35,38
350,21,12,30,34
350,21,12,30,34
575,44,36,261,506
243,11,9,18,19
244,13,9,27,19
230,10,9,18,19
236,12,12,30,34
1643,88,18,63,83
1638,87,6,9,0
1652,89,27,184,329
1384,49,27,153,245
1280,29,18,78,104
1275,27,18,78,104
1263,21,6,9,0
1250,49,27,153,245
1107,29,18,78,104
1099,27,18,78,104
571,24,6,9,0
179,13,9,18,19
206,20,15,45,55
179,13,9,18,19
146,13,9,18,19
115,9,9,18,19
146,13,9,18,19
1645,88,18,63,83
1307,31,18,63,83
1131,32,18,63,83
1057,11,6,9,0
41,0,0,0,0
21,9,9,18,19
4,3,3,0,0
1046,9,6,9,0
1055,13,6,9,0
1646,88,21,102,147
1244,15,9,18,19
1248,18,12,30,34
1061,14,9,18,19
1062,16,9,27,19
1066,18,12,30,34
67,10,9,18,19
1638,86,6,9,0
1195,31,9,18,19
1052,13,6,9,0
1321,45,30,165,285
1387,50,30,222,405
1309,41,28,162,274
780,39,30,165,285
395,18,12,30,34
395,18,12,30,34
751,40,28,162,274
576,20,9,18,19
571,18,6,9,0
570,17,3,0,0
127,12,12,30,34
142,6,3,0,0
516,7,3,0,0
1384,62,21,105,155
1367,46,21,105,155
1297,37,21,84,119
1358,41,3,0,0
1311,40,18,65,84
1376,45,18,83,114
1245,17,9,27,24
1247,18,9,27,24
1643,88,21,84,119
1365,47,21,84,119
1659,90,42,386,812
1350,52,33,198,363
1420,67,39,351,731
1414,56,39,319,642
1287,28,9,18,19
1294,31,9,18,19
1333,45,21,84,119
1287,28,9,18,19
1299,35,17,60,76
1292,31,15,45,55
1286,27,9,18,19
1286,25,3,0,0
1641,88,21,123,183
1641,88,21,105,155
1641,88,21,123,183
1642,88,18,63,83
1667,91,45,400,940
1692,98,55,684,1901
1641,88,21,105,155
1689,96,54,657,1742
1643,88,22,105,155
1689,92,45,423,948
1640,88,21,84,119
1645,88,21,91,129
1669,90,39,330,683
1684,96,51,602,1563
1645,88,18,89,116
1641,88,13,54,64
1641,88,15,50,61
1638,86,3,0,0
1649,88,24,160,256
1656,88,37,275,554
1658,88,39,273,554
1639,88,12,30,34
1650,88,28,156,255
1640,88,15,45,55
1639,88,12,30,34
1639,88,12,30,34
1638,86,9,18,19
1660,90,45,456,1042
1645,88,17,72,91
1645,88,18,94,131
1645,88,24,135,219
1666,90,42,356,751
1638,88,6,9,0
1641,88,12,42,49
1639,86,15,45,55
1637,86,3,0,0
1637,86,18,66,83
1637,86,6,9,0
1637,86,0,0,0
1637,86,9,18,19
1637,86,0,0,0
1637,86,3,0,0
1637,86,6,9,0
1358,41,9,18,19
1243,22,21,105,155
1243,23,21,123,183
1243,22,21,105,155
1243,22,21,84,119
1243,22,21,105,155
1243,22,21,105,155
1243,22,21,84,119
1243,22,21,105,155
1243,22,21,84,119
1434,69,44,391,877
1426,60,44,409,928
1401,53,21,117,168
1420,60,43,354,839
1306,39,12,35,39
1308,40,15,54,70
1314,42,24,108,164
1309,40,12,31,34
1305,38,9,18,19
1305,37,9,18,19
1304,37,3,0,0
1304,37,3,0,0
1305,38,6,9,0
1304,37,0,0,0
1304,37,0,0,0
1304,37,3,0,0
1304,37,0,0,0
1304,37,3,0,0
1380,60,9,18,19
1497,73,54,656,1742
1491,72,51,604,1531
1380,60,9,18,19
1386,61,12,42,49
1383,61,18,63,83
1382,60,13,38,39
1381,60,9,18,19
1381,60,9,18,19
1384,61,15,59,76
1422,68,44,413,936
1388,61,11,28,31
1379,60,3,0,0
1382,60,9,27,21
1391,62,24,136,225
1379,60,3,0,0
1381,60,10,27,21
1384,61,15,49,55
1379,60,0,0,0
1379,60,3,0,0
1379,60,6,9,0
1379,60,9,18,19
1379,60,3,0,0
1379,60,3,0,0
1379,60,9,18,19
1379,60,3,0,0
1379,60,3,0,0
1379,60,3,0,0
1379,60,3,0,0
1379,60,7,9,0
1379,60,3,0,0
1379,60,0,0,0
1243,22,21,84,119
1378,47,24,116,171
1486,65,50,585,1441
1366,43,18,63,83
1369,43,12,38,40
1415,59,44,430,992
1364,41,6,9,0
1364,41,3,0,0
1364,41,9,18,19
1364,41,6,9,0
1364,41,3,0,0
1301,37,21,93,133
1244,16,9,27,19
1243,14,9,18,19
1397,52,38,294,585
1372,51,42,344,746
1374,52,39,333,688
1359,48,39,306,636
1362,46,31,207,376
1389,52,24,126,190
1358,47,36,264,520
1346,39,18,63,83
1392,56,45,442,1003
1341,39,15,45,55
1346,40,18,63,83
1336,32,3,0,0
1336,32,3,0,0
1309,32,12,30,34
1327,43,35,228,429
1306,33,21,84,119
1302,31,18,63,83
1345,47,36,264,518
1301,29,12,30,34
1364,45,15,45,55
1362,44,15,45,55
1406,60,42,378,819
1369,49,24,135,219
1361,42,12,28,26
1358,41,9,18,19
1360,45,18,72,92
1358,41,0,0,0
1358,41,0,0,0
1358,41,3,0,0
1236,11,3,0,0
1243,13,12,30,34
1243,16,9,18,19
1250,17,3,0,0
1243,16,9,18,19
1241,17,6,9,0
1292,34,21,84,119
1262,25,17,60,76
1305,38,21,84,119
1250,18,9,18,19
1305,45,39,339,710
1288,44,39,306,635
1279,33,21,84,119
1318,50,42,384,860
1236,7,3,0,0
1292,43,37,267,532
1284,30,15,45,55
1274,21,3,0,0
1322,50,42,379,820
1269,40,36,234,454
1305,47,39,342,726
1271,35,30,165,285
1263,28,18,63,83
1308,42,30,192,340
1253,18,9,18,19
1297,34,15,45,55
1239,8,3,0,0
1239,6,3,0,0
1294,28,9,18,19
1293,27,0,0,0
1304,44,36,264,520
1233,4,3,0,0
1299,34,15,45,55
1258,22,9,18,19
1244,15,6,9,0
1244,14,3,0,0
1243,16,9,18,19
1236,7,6,9,0
1249,22,12,30,34
1241,13,0,0,0
1241,13,0,0,0
1241,13,3,0,0
1241,13,0,0,0
1241,13,3,0,0
1241,13,0,0,0
1235,7,3,0,0
1235,6,6,9,0
1235,6,6,9,0
1235,6,6,9,0
1234,6,3,0,0
1241,15,9,18,19
1236,10,9,18,19
1238,8,3,0,0
1233,2,0,0,0
1241,19,9,18,19
1240,16,9,18,19
1234,10,6,9,0
1233,5,3,0,0
1239,14,6,9,0
1239,15,9,18,19
1239,14,6,9,0
1233,4,3,0,0
1233,4,0,0,0
1233,4,0,0,0
1233,4,0,0,0
1233,4,3,0,0
1233,6,6,9,0
1233,6,6,9,0
1233,0,0,0,0
1233,0,0,0,0
1233,0,0,0,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
1233,6,6,9,0
931,43,22,117,186
788,34,21,100,150
630,20,15,54,70
636,20,12,42,49
716,37,21,100,150
543,20,15,54,70
547,20,12,42,49
324,19,15,54,70
328,19,12,42,49
100,15,12,30,34
1270,46,21,84,119
1227,47,21,84,119
678,26,18,63,83
590,26,18,63,83
916,41,21,123,183
745,32,18,63,83
364,15,9,18,19
539,16,9,18,19
94,11,9,18,19
1047,11,9,18,19
1223,43,12,30,34
22,3,3,0,0
1231,47,21,84,119
1222,45,33,198,363
1313,55,39,348,716
1281,54,38,319,657
1123,30,9,18,19
1191,43,21,102,147
1123,29,15,45,55
892,44,33,198,363
840,42,33,198,363
472,18,9,18,19
1007,51,39,319,642
726,24,9,18,19
765,33,17,60,76
739,28,15,45,55
724,23,9,18,19
723,21,0,0,0
209,6,3,0,0
232,12,9,18,19
1140,27,11,28,27
1066,19,11,28,27
1054,16,7,13,0
1056,16,6,9,0
1065,22,21,105,155
1067,23,21,123,183
1065,22,21,105,155
1064,22,21,84,119
1065,22,21,105,155
1064,22,21,105,155
1062,22,21,84,119
1065,22,21,105,155
1064,22,21,84,119
1054,8,0,0,0
1333,57,43,387,862
1306,56,43,387,862
1284,45,21,84,119
1300,56,42,356,829
1139,27,9,27,23
1159,35,24,108,164
1145,29,12,40,38
1387,68,51,649,1742
1380,66,48,600,1531
1269,42,12,42,49
1261,40,6,9,0
1314,56,42,413,908
1264,43,15,57,70
1272,42,15,45,55
1260,42,15,45,55
1260,39,6,9,0
1260,38,3,0,0
1260,39,6,9,0
1260,42,14,42,49
1260,41,6,9,0
1062,22,21,84,119
1043,8,6,9,0
1238,46,22,105,155
1354,64,48,585,1441
1230,43,9,18,19
1227,42,9,27,23
1286,58,42,413,936
1231,44,12,37,38
1226,42,6,9,0
1227,42,9,18,19
1227,42,6,9,0
1226,44,15,45,55
1226,40,0,0,0
1226,41,6,9,0
1226,40,0,0,0
1226,40,3,0,0
1132,36,21,84,119
1266,50,39,324,653
1218,46,30,186,319
1236,49,36,242,477
1238,49,36,258,499
1220,43,30,180,300
1202,35,18,74,97
1262,49,24,126,190
1198,32,9,18,19
1255,52,39,333,694
1133,32,12,30,34
1142,35,24,123,183
1145,38,30,189,328
1171,43,35,267,517
1130,32,18,63,83
1197,45,39,297,593
1128,29,12,30,34
1228,44,15,45,55
1225,44,15,45,55
1280,56,41,378,819
1221,42,6,9,0
1223,44,15,57,70
1235,49,25,135,219
1221,41,3,0,0
1227,44,18,66,83
1221,42,15,45,55
1221,41,6,9,0
1222,44,14,42,49
1221,40,0,0,0
1117,32,18,63,83
1057,14,9,18,19
1054,13,12,30,34
1046,11,9,18,19
1048,13,9,27,21
1043,10,9,18,19
1041,2,0,0,0
1117,33,21,84,119
1084,25,17,60,76
1138,36,21,84,119
1068,16,3,0,0
1068,17,9,18,19
1043,10,9,18,19
1120,39,29,161,267
1103,33,24,108,164
1087,24,12,30,34
1140,43,31,213,376
1100,28,18,63,83
1104,30,18,63,83
1099,25,12,30,34
1134,42,36,228,444
1095,19,6,9,0
1163,46,37,270,554
1046,9,6,9,0
1106,30,18,63,83
1111,31,15,54,70
1165,47,39,299,618
1050,14,12,35,38
1044,7,0,0,0
1077,16,6,9,0
1146,40,29,159,264
1126,32,15,45,55
1041,5,3,0,0
1048,12,9,18,19
1050,15,9,18,19
1123,32,15,45,55
1053,14,3,0,0
1131,33,15,54,70
1041,2,0,0,0
1050,13,9,18,19
1048,12,9,18,19
1054,17,12,30,34
1048,11,9,18,19
1071,22,12,33,34
1047,6,0,0,0
1040,9,9,18,19
1043,12,9,18,19
1040,9,9,18,19
1042,12,9,18,19
1038,9,9,18,19
1042,11,9,18,19
1038,3,0,0,0
369,17,9,18,19
345,16,6,9,0
137,12,6,9,0
118,22,21,105,155
112,22,21,105,155
106,22,21,84,119
118,22,21,105,155
112,22,21,84,119
106,22,21,84,119
488,18,15,45,55
479,18,15,53,61
482,16,9,18,19
472,16,15,45,55
101,16,15,45,55
89,15,15,45,55
73,15,15,45,55
112,22,21,105,155
106,22,21,84,119
99,22,21,84,119
6,0,0,0,0
106,22,21,84,119
1039,55,42,387,862
1029,53,42,354,784
791,32,12,35,39
796,34,15,54,70
787,30,6,9,0
788,30,9,18,19
800,32,10,27,25
787,30,3,0,0
787,30,3,0,0
787,29,6,9,0
789,30,6,9,0
787,28,3,0,0
987,51,42,354,784
725,29,12,45,49
736,31,12,54,68
721,23,12,30,34
721,23,12,30,34
721,23,12,30,34
732,33,24,108,164
690,19,3,0,0
690,19,3,0,0
350,13,9,18,19
347,13,9,18,19
331,10,9,18,19
343,17,12,43,43
328,13,12,30,34
327,13,12,30,34
327,13,12,30,34
325,8,3,0,0
344,14,9,27,19
343,13,6,9,0
341,9,3,0,0
343,9,3,0,0
339,13,12,30,34
338,13,12,30,34
338,13,12,30,34
327,12,12,30,34
321,12,12,30,34
321,12,12,30,34
321,12,12,30,34
319,7,3,0,0
317,4,3,0,0
319,6,6,9,0
316,3,3,0,0
936,44,28,177,315
674,24,13,42,49
678,28,18,75,98
673,25,15,54,64
585,24,13,42,49
588,24,14,42,49
192,19,12,30,34
215,21,18,75,98
187,18,18,63,83
187,18,18,63,83
187,18,18,63,83
178,18,18,63,83
178,18,18,63,83
178,18,18,63,83
152,18,18,63,83
152,18,18,63,83
152,18,18,63,83
1107,60,48,585,1441
923,38,18,63,83
1020,54,42,413,936
930,41,18,63,83
918,37,15,54,70
923,38,15,63,79
1008,52,41,378,819
912,38,15,70,88
906,36,15,45,55
899,31,6,9,0
907,36,15,55,69
605,10,3,0,0
622,14,9,18,19
621,16,6,9,0
605,9,3,0,0
601,4,0,0,0
599,5,3,0,0
613,14,9,18,19
611,13,6,9,0
772,28,15,54,70
775,30,15,63,79
635,19,14,42,49
613,7,3,0,0
613,7,3,0,0
624,16,12,30,34
643,21,12,51,59
624,16,12,30,34
